number,coordinate,dependencies
10,org.scommons.shogowada:scalajs-history_sjs1_2.12:0.15.0,org.scommons.shogowada:scalajs-history_sjs1_2.12:0.15.0;org.scala-lang:scala-library:2.12.2;org.scala-js:scalajs-library_2.12:1.1.0
11,io.swagger.parser.v3:swagger-parser-v3:2.0.24,io.swagger.parser.v3:swagger-parser-v3:2.0.24;io.swagger.core.v3:swagger-models:2.1.5;io.swagger.core.v3:swagger-core:2.1.5;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1;org.apache.commons:commons-lang3:3.7;org.slf4j:slf4j-api:1.7.25;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.1;io.swagger.core.v3:swagger-annotations:2.1.5;jakarta.validation:jakarta.validation-api:2.0.2;io.swagger.parser.v3:swagger-parser-core:2.0.24;commons-io:commons-io:2.6;com.fasterxml.jackson.core:jackson-annotations:2.11.1;com.fasterxml.jackson.core:jackson-databind:2.11.1;com.fasterxml.jackson.core:jackson-core:2.11.1;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.11.1;org.yaml:snakeyaml:1.26
12,io.github.dsc-finance-open:yama-open-sdk:1.0.5,io.github.dsc-finance-open:yama-open-sdk:1.0.5;com.squareup.okhttp3:okhttp:3.10.0;com.squareup.okio:okio:1.14.0;com.alibaba:fastjson:1.2.69
13,com.github.leozhang123:zaudit:0.2.1,com.github.leozhang123:zaudit:0.2.1;org.slf4j:slf4j-api:1.7.29;org.aspectj:aspectjweaver:1.9.5;org.apache.commons:commons-lang3:3.9;org.springframework:spring-web:5.2.2.RELEASE;org.springframework:spring-beans:5.2.2.RELEASE;org.springframework:spring-core:5.2.2.RELEASE;org.springframework:spring-jcl:5.2.2.RELEASE;org.springframework:spring-context-support:5.2.2.RELEASE;org.springframework:spring-context:5.2.2.RELEASE;org.springframework:spring-aop:5.2.2.RELEASE;org.springframework:spring-expression:5.2.2.RELEASE
14,net.sf.jeceira:jeceira:0.1.4,net.sf.jeceira:jeceira:0.1.4;log4j:log4j:1.2.9;commons-lang:commons-lang:2.0;commons-collections:commons-collections:3.1;xerces:xercesImpl:2.6.2;xerces:xmlParserAPIs:2.6.2;com.aparzev:doka:0.1;com.aparzev:commons:0.2;org.safehaus.jug:jug:2.0.0
15,io.joynr.java.messaging.websocket:joynr-websocket-common:1.15.2,io.joynr.java.messaging.websocket:joynr-websocket-common:1.15.2;io.joynr.java:javaapi:1.15.2;com.google.inject:guice:3.0;javax.inject:javax.inject:1;aopalliance:aopalliance:1.0;com.fasterxml.jackson.core:jackson-databind:2.10.2;com.fasterxml.jackson.core:jackson-annotations:2.10.2;com.fasterxml.jackson.core:jackson-core:2.10.2;org.eclipse.jetty.websocket:websocket-api:9.2.13.v20150730;io.joynr.java.messaging:messaging-common:1.15.2;io.joynr.java.common:guice-integration:1.15.2;com.google.inject.extensions:guice-multibindings:3.0;io.joynr.smrf.java:smrf:0.3.3;io.joynr.smrf.java:smrf-api:0.3.3;com.google.flatbuffers:flatbuffers-java:1.10.0;org.slf4j:slf4j-api:1.7.25
16,com.intuit.fuzzymatcher:fuzzy-matcher:1.0.4,com.intuit.fuzzymatcher:fuzzy-matcher:1.0.4;org.apache.commons:commons-lang3:3.1;org.apache.commons:commons-text:1.3;org.apache.commons:commons-collections4:4.1;org.slf4j:slf4j-api:1.7.10;commons-codec:commons-codec:1.11;org.apache.lucene:lucene-core:7.3.1;org.apache.lucene:lucene-analyzers-common:7.3.1
17,eu.fbk.dh:KD-Models:0.1,eu.fbk.dh:KD-Models:0.1;com.google.guava:guava:19.0;org.slf4j:slf4j-api:1.7.21;org.slf4j:slf4j-simple:1.7.21
18,net.sourceforge.jbizmo:jbizmo-commons-jsf:5.0.0,net.sourceforge.jbizmo:jbizmo-commons-jsf:5.0.0;org.primefaces:primefaces:7.0;net.sourceforge.jbizmo:jbizmo-commons:5.0.0;org.slf4j:slf4j-api:1.7.25;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1
19,org.eclipse.dirigible:dirigible-database:5.6.0,org.eclipse.dirigible:dirigible-database:5.6.0;org.eclipse.dirigible:dirigible-database-api:5.6.0;org.eclipse.dirigible:dirigible-commons-config:5.6.0;org.eclipse.dirigible:dirigible-commons-api:5.6.0;org.eclipse.dirigible:dirigible-database-data-models:5.6.0;org.eclipse.persistence:jakarta.persistence:2.2.2;org.eclipse.dirigible:dirigible-repository-api:5.6.0;org.eclipse.dirigible:dirigible-api-facade-security:5.6.0;org.eclipse.dirigible:dirigible-api-facade-http:5.6.0;org.apache.httpcomponents:httpclient:4.5.3;org.apache.httpcomponents:httpcore:4.4.6;org.apache.httpcomponents:httpmime:4.5.3;commons-fileupload:commons-fileupload:1.3.3;commons-codec:commons-codec:1.10;org.eclipse.dirigible:dirigible-commons-xml2json:5.6.0;org.eclipse.dirigible:dirigible-database-data-structures:5.6.0;org.eclipse.dirigible:dirigible-core-scheduler:5.6.0;org.eclipse.dirigible:dirigible-engine-api:5.6.0;org.quartz-scheduler:quartz:2.3.2;com.mchange:c3p0:0.9.5.4;com.mchange:mchange-commons-java:0.2.15;com.zaxxer:HikariCP-java7:2.4.13;org.slf4j:slf4j-api:1.7.7;org.eclipse.dirigible:dirigible-database-persistence:5.6.0;org.eclipse.dirigible:dirigible-database-sql:5.6.0;org.eclipse.dirigible:dirigible-database-dynamic:5.6.0;org.apache.commons:commons-dbcp2:2.2.0;org.apache.commons:commons-pool2:2.5.0;commons-logging:commons-logging:1.2;com.google.inject:guice:4.2.2;javax.inject:javax.inject:1;aopalliance:aopalliance:1.0;com.google.guava:guava:25.1-android;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-compat-qual:2.0.0;com.google.errorprone:error_prone_annotations:2.1.3;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.14;com.google.inject.extensions:guice-servlet:4.2.2;com.google.inject.extensions:guice-persist:4.2.2;org.apache.cxf:cxf-rt-frontend-jaxrs:3.3.4;org.apache.cxf:cxf-core:3.3.4;org.glassfish.jaxb:jaxb-runtime:2.3.2;org.glassfish.jaxb:txw2:2.3.2;com.sun.istack:istack-commons-runtime:3.0.8;com.sun.xml.fastinfoset:FastInfoset:1.2.16;com.fasterxml.woodstox:woodstox-core:5.0.3;org.codehaus.woodstox:stax2-api:3.1.4;org.apache.ws.xmlschema:xmlschema-core:2.2.4;jakarta.ws.rs:jakarta.ws.rs-api:2.1.5;javax.annotation:javax.annotation-api:1.3.2;org.apache.cxf:cxf-rt-transports-http:3.3.4;org.apache.cxf:cxf-rt-security:3.3.4;javax.xml.ws:jaxws-api:2.3.0;javax.xml.soap:javax.xml.soap-api:1.4.0;com.sun.activation:javax.activation:1.2.0;org.apache.geronimo.specs:geronimo-ws-metadata_2.0_spec:1.1.3;com.sun.xml.messaging.saaj:saaj-impl:1.4.0-b03;org.jvnet.mimepull:mimepull:1.9.7;org.jvnet.staxex:stax-ex:1.7.8;javax.activation:activation:1.1;org.jacorb:jacorb-omgapi:3.7;org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1;org.jboss.spec.javax.rmi:jboss-rmi-api_1.0_spec:1.0.6.Final;com.google.code.gson:gson:2.2.4;commons-io:commons-io:2.6;javax.annotation:jsr250-api:1.0;org.apache.commons:commons-lang3:3.9;org.apache.cxf:cxf-rt-rs-service-description-swagger:3.3.4;org.apache.cxf:cxf-rt-rs-service-description-common-openapi:3.3.4;org.apache.cxf:cxf-rt-rs-service-description-swagger-ui:3.3.4;io.swagger:swagger-jaxrs:1.5.24;com.fasterxml.jackson.core:jackson-databind:2.9.10;com.fasterxml.jackson.core:jackson-core:2.9.10;io.swagger:swagger-core:1.5.24;com.fasterxml.jackson.core:jackson-annotations:2.9.10;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.9.10;org.yaml:snakeyaml:1.23;io.swagger:swagger-models:1.5.24;io.swagger:swagger-annotations:1.5.24;javax.validation:validation-api:1.1.0.Final;org.reflections:reflections:0.9.11;org.javassist:javassist:3.21.0-GA;javax.xml.bind:jaxb-api:2.3.0;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;jakarta.xml.ws:jakarta.xml.ws-api:2.3.3;jakarta.xml.bind:jakarta.xml.bind-api:2.3.3;jakarta.activation:jakarta.activation-api:1.2.2;jakarta.xml.soap:jakarta.xml.soap-api:1.4.2;jakarta.jws:jakarta.jws-api:2.1.0
